tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
CBZ13147.1,-,RPS6_kin_2,PIRSF000606,7.9e-46,155.5,0,1e-45,155.1,0,GCA_000002725.2,Discoba
CBZ12040.1,-,RPS6_kin_2,PIRSF000606,4.5e-45,153,2.4,1.7e-17,61.9,0.2,GCA_000002725.2,Discoba
CAJ06522.1,-,RPS6_kin_2,PIRSF000606,4.999999999999999e-44,149.6,0,6.4e-44,149.2,0,GCA_000002725.2,Discoba
CAJ04960.1,-,RPS6_kin_2,PIRSF000606,5.599999999999999e-44,149.4,0.9,8.199999999999999e-44,148.9,0.9,GCA_000002725.2,Discoba
CAJ08483.2,-,RPS6_kin_2,PIRSF000606,6.1e-44,149.3,0,1e-43,148.5,0,GCA_000002725.2,Discoba
CAJ05609.1,-,RPS6_kin_2,PIRSF000606,1.1999999999999999e-43,148.3,0,2.0999999999999999e-41,140.9,0,GCA_000002725.2,Discoba
CBZ12470.1,-,RPS6_kin_2,PIRSF000606,1.2999999999999998e-43,148.2,0,6e-25,86.5,0,GCA_000002725.2,Discoba
CBZ12679.1,-,RPS6_kin_2,PIRSF000606,6.999999999999999e-42,142.5,0,2.9e-23,80.9,0,GCA_000002725.2,Discoba
CAJ03216.1,-,RPS6_kin_2,PIRSF000606,2.3e-41,140.8,0,2.7e-41,140.6,0,GCA_000002725.2,Discoba
CAJ04405.1,-,RPS6_kin_2,PIRSF000606,4.6e-40,136.5,0,6.1e-40,136.1,0,GCA_000002725.2,Discoba
CBZ12598.1,-,RPS6_kin_2,PIRSF000606,5.6e-40,136.2,0.1,7.4e-40,135.8,0.1,GCA_000002725.2,Discoba
CAJ08606.1,-,RPS6_kin_2,PIRSF000606,5.8e-40,136.1,0.3,7.5e-40,135.8,0.3,GCA_000002725.2,Discoba
CAJ09105.1,-,RPS6_kin_2,PIRSF000606,1.6e-39,134.7,0,1.1999999999999999e-35,121.8,0,GCA_000002725.2,Discoba
CAJ09106.1,-,RPS6_kin_2,PIRSF000606,1.4e-37,128.3,0,3.4e-37,127,0,GCA_000002725.2,Discoba
CBZ13129.1,-,RPS6_kin_2,PIRSF000606,1.6e-37,128.1,0,2.1e-37,127.7,0,GCA_000002725.2,Discoba
CAJ05964.1,-,RPS6_kin_2,PIRSF000606,2.2e-36,124.3,0,3.1e-36,123.8,0,GCA_000002725.2,Discoba
CAJ07243.1,-,RPS6_kin_2,PIRSF000606,2.3e-36,124.2,0,4.2e-19,67.2,0.1,GCA_000002725.2,Discoba
CAJ09025.1,-,RPS6_kin_2,PIRSF000606,3.7e-36,123.5,1.8,3.3999999999999997e-35,120.4,1.8,GCA_000002725.2,Discoba
CBZ12319.1,-,RPS6_kin_2,PIRSF000606,5e-36,123.1,0,1.1e-35,122,0,GCA_000002725.2,Discoba
CAJ08454.1,-,RPS6_kin_2,PIRSF000606,5.899999999999999e-36,122.9,0.1,4.9e-25,86.8,0,GCA_000002725.2,Discoba
CBZ12608.1,-,RPS6_kin_2,PIRSF000606,7.5e-36,122.5,0,1.1e-35,122,0,GCA_000002725.2,Discoba
CAJ05063.1,-,RPS6_kin_2,PIRSF000606,1.1e-35,122.1,0,2e-27,94.6,0,GCA_000002725.2,Discoba
CAJ07099.1,-,RPS6_kin_2,PIRSF000606,1.1e-35,121.9,0,1.5e-35,121.5,0,GCA_000002725.2,Discoba
CAJ09507.1,-,RPS6_kin_2,PIRSF000606,1.3e-35,121.8,0,1.8999999999999998e-35,121.2,0,GCA_000002725.2,Discoba
CAJ04050.1,-,RPS6_kin_2,PIRSF000606,1.6e-35,121.5,0,9e-20,69.4,0,GCA_000002725.2,Discoba
CAJ02272.1,-,RPS6_kin_2,PIRSF000606,2.2e-35,121,0.1,7.8e-25,86.1,0,GCA_000002725.2,Discoba
CAJ09008.1,-,RPS6_kin_2,PIRSF000606,2.3e-35,120.9,0,5.2000000000000004e-30,103.2,0,GCA_000002725.2,Discoba
CAJ01959.1,-,RPS6_kin_2,PIRSF000606,2.3e-34,117.6,0,3.1000000000000002e-34,117.2,0,GCA_000002725.2,Discoba
CAJ09187.1,-,RPS6_kin_2,PIRSF000606,2.4e-34,117.6,0,4.2999999999999996e-33,113.4,0,GCA_000002725.2,Discoba
CAJ05629.1,-,RPS6_kin_2,PIRSF000606,1.4e-33,115,0,2.6e-18,64.5,0,GCA_000002725.2,Discoba
CAJ03204.1,-,RPS6_kin_2,PIRSF000606,2.8999999999999997e-33,114,0,3.5999999999999996e-31,107.1,0,GCA_000002725.2,Discoba
CAJ08525.1,-,RPS6_kin_2,PIRSF000606,6.2e-33,112.9,0,8.799999999999999e-33,112.4,0,GCA_000002725.2,Discoba
CAJ06711.1,-,RPS6_kin_2,PIRSF000606,1.3e-32,111.8,0,2.6e-32,110.8,0,GCA_000002725.2,Discoba
CAJ06341.1,-,RPS6_kin_2,PIRSF000606,1.8999999999999998e-32,111.3,0.2,3.3e-31,107.2,0.2,GCA_000002725.2,Discoba
CBZ12070.1,-,RPS6_kin_2,PIRSF000606,1.1e-31,108.8,0,1.2e-28,98.7,0,GCA_000002725.2,Discoba
CAJ03472.1,-,RPS6_kin_2,PIRSF000606,1.4e-31,108.4,0,2.6e-31,107.5,0,GCA_000002725.2,Discoba
CBZ11947.1,-,RPS6_kin_2,PIRSF000606,5.2e-31,106.5,0,1.7e-30,104.8,0,GCA_000002725.2,Discoba
CAJ08856.1,-,RPS6_kin_2,PIRSF000606,5.6e-31,106.4,1.1,1.1000000000000001e-30,105.5,0,GCA_000002725.2,Discoba
CAJ06102.1,-,RPS6_kin_2,PIRSF000606,6.299999999999999e-31,106.2,1.1,4.8e-13,47.1,0.2,GCA_000002725.2,Discoba
CAJ05042.1,-,RPS6_kin_2,PIRSF000606,6.299999999999999e-31,106.2,0,1.4000000000000001e-30,105.1,0,GCA_000002725.2,Discoba
CAJ07103.1,-,RPS6_kin_2,PIRSF000606,1.3000000000000001e-30,105.2,0,4.4e-29,100.2,0,GCA_000002725.2,Discoba
CAJ07921.1,-,RPS6_kin_2,PIRSF000606,4.1e-30,103.6,0,7.7e-26,89.4,0,GCA_000002725.2,Discoba
CAJ03508.1,-,RPS6_kin_2,PIRSF000606,5.9000000000000005e-30,103,0,2.2e-29,101.2,0,GCA_000002725.2,Discoba
CAJ05427.1,-,RPS6_kin_2,PIRSF000606,6.8e-30,102.8,0.1,7.1e-29,99.5,0.1,GCA_000002725.2,Discoba
CAJ07240.1,-,RPS6_kin_2,PIRSF000606,1.2e-29,102,0,1.5000000000000002e-28,98.4,0,GCA_000002725.2,Discoba
CBZ12116.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999999e-29,101.7,0,1.0000000000000001e-28,98.9,0,GCA_000002725.2,Discoba
CAJ05613.1,-,RPS6_kin_2,PIRSF000606,1.7e-29,101.6,0,2.5e-29,101,0,GCA_000002725.2,Discoba
CAJ09625.1,-,RPS6_kin_2,PIRSF000606,4.9e-29,100,0,1.2e-26,92.1,0,GCA_000002725.2,Discoba
CBZ11919.1,-,RPS6_kin_2,PIRSF000606,7.000000000000001e-29,99.5,0,2.4e-25,87.8,0,GCA_000002725.2,Discoba
CAJ05401.1,-,RPS6_kin_2,PIRSF000606,7.9e-29,99.3,0,1.2e-28,98.7,0,GCA_000002725.2,Discoba
CAJ09334.1,-,RPS6_kin_2,PIRSF000606,9.000000000000001e-29,99.1,0,1.8e-23,81.6,0,GCA_000002725.2,Discoba
CBZ12205.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000001e-28,98.5,0,2.3000000000000003e-28,97.8,0,GCA_000002725.2,Discoba
CBZ11926.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000001e-28,98.3,0,3.9000000000000004e-27,93.7,0,GCA_000002725.2,Discoba
CAJ07144.1,-,RPS6_kin_2,PIRSF000606,2.2000000000000004e-28,97.9,0,5.1e-21,73.5,0,GCA_000002725.2,Discoba
CAJ07932.1,-,RPS6_kin_2,PIRSF000606,2.9e-28,97.5,0,2.4e-15,54.7,0,GCA_000002725.2,Discoba
CAJ06976.1,-,RPS6_kin_2,PIRSF000606,3.1000000000000004e-28,97.4,2.5,7.8e-19,66.3,0.1,GCA_000002725.2,Discoba
CAJ03763.1,-,RPS6_kin_2,PIRSF000606,3.8000000000000005e-28,97.1,0,6.200000000000001e-28,96.4,0,GCA_000002725.2,Discoba
CAJ03832.1,-,RPS6_kin_2,PIRSF000606,4.9e-28,96.7,0,8.4e-28,95.9,0,GCA_000002725.2,Discoba
CAJ08341.1,-,RPS6_kin_2,PIRSF000606,1.3e-27,95.2,0,7.5e-21,72.9,0,GCA_000002725.2,Discoba
CAJ01975.1,-,RPS6_kin_2,PIRSF000606,1.5e-27,95.1,0,1.7e-24,85,0,GCA_000002725.2,Discoba
CAJ02373.1,-,RPS6_kin_2,PIRSF000606,2.2000000000000002e-27,94.6,0,4.2e-24,83.7,0,GCA_000002725.2,Discoba
CAJ04533.1,-,RPS6_kin_2,PIRSF000606,2.2000000000000002e-27,94.5,0,1.7e-26,91.6,0,GCA_000002725.2,Discoba
CBZ11984.1,-,RPS6_kin_2,PIRSF000606,2.9e-27,94.2,0,1.1e-21,75.7,0,GCA_000002725.2,Discoba
CAJ05758.1,-,RPS6_kin_2,PIRSF000606,3.2000000000000003e-27,94,0,4.7e-27,93.5,0,GCA_000002725.2,Discoba
CAJ09039.1,-,RPS6_kin_2,PIRSF000606,4.7e-27,93.5,0,8e-15,53,0,GCA_000002725.2,Discoba
CAJ05207.1,-,RPS6_kin_2,PIRSF000606,4.9000000000000005e-27,93.4,0.9,3.9999999999999996e-26,90.4,0.9,GCA_000002725.2,Discoba
CAJ02415.1,-,RPS6_kin_2,PIRSF000606,1.3e-26,92,1.2,3.9999999999999997e-25,87.1,1.2,GCA_000002725.2,Discoba
CAJ06470.1,-,RPS6_kin_2,PIRSF000606,1.4e-26,91.9,0,1.0999999999999999e-25,89,0,GCA_000002725.2,Discoba
CAJ02616.1,-,RPS6_kin_2,PIRSF000606,2.1e-26,91.3,0,2.3e-23,81.3,0,GCA_000002725.2,Discoba
CAJ06429.1,-,RPS6_kin_2,PIRSF000606,2.2e-26,91.2,0,3e-26,90.8,0,GCA_000002725.2,Discoba
CAJ02343.1,-,RPS6_kin_2,PIRSF000606,2.3e-26,91.2,0,3.5e-26,90.5,0,GCA_000002725.2,Discoba
CBZ12573.1,-,RPS6_kin_2,PIRSF000606,4.6e-26,90.2,0,6.6e-26,89.6,0,GCA_000002725.2,Discoba
CAJ07100.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-26,89,0,1.4e-25,88.5,0,GCA_000002725.2,Discoba
CAJ06664.1,-,RPS6_kin_2,PIRSF000606,1.3e-25,88.7,0,1.2e-23,82.2,0,GCA_000002725.2,Discoba
CAJ07699.1,-,RPS6_kin_2,PIRSF000606,1.8e-25,88.2,0,2.1999999999999997e-25,87.9,0,GCA_000002725.2,Discoba
CAJ03738.1,-,RPS6_kin_2,PIRSF000606,2.3e-25,87.9,0,5e-16,57,0,GCA_000002725.2,Discoba
CAJ06975.1,-,RPS6_kin_2,PIRSF000606,3.8e-25,87.2,0,6.399999999999999e-25,86.4,0,GCA_000002725.2,Discoba
CAJ05857.1,-,RPS6_kin_2,PIRSF000606,8.2e-25,86,0,8.4e-23,79.4,0,GCA_000002725.2,Discoba
CAJ02335.1,-,RPS6_kin_2,PIRSF000606,9.3e-25,85.9,0,1.3999999999999999e-24,85.2,0,GCA_000002725.2,Discoba
CAJ02328.1,-,RPS6_kin_2,PIRSF000606,9.3e-25,85.9,0,1.3999999999999999e-24,85.2,0,GCA_000002725.2,Discoba
CAJ07801.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999998e-24,85.7,0,8.8e-21,72.7,0,GCA_000002725.2,Discoba
CAJ05049.1,-,RPS6_kin_2,PIRSF000606,3.3e-24,84,0,1.1e-19,69.1,0,GCA_000002725.2,Discoba
CAJ05525.1,-,RPS6_kin_2,PIRSF000606,3.4e-24,84,0,4e-15,54,0,GCA_000002725.2,Discoba
CAJ08704.1,-,RPS6_kin_2,PIRSF000606,4.899999999999999e-24,83.5,0,3.7e-21,74,0,GCA_000002725.2,Discoba
CAJ03774.1,-,RPS6_kin_2,PIRSF000606,4.899999999999999e-24,83.5,0,2e-20,71.6,0,GCA_000002725.2,Discoba
CBZ12860.1,-,RPS6_kin_2,PIRSF000606,8.3e-24,82.7,0.3,1e-7,29.5,0.1,GCA_000002725.2,Discoba
CBZ13029.1,-,RPS6_kin_2,PIRSF000606,8.499999999999999e-24,82.7,0,4.3e-23,80.4,0,GCA_000002725.2,Discoba
CAJ03163.1,-,RPS6_kin_2,PIRSF000606,1.2e-23,82.2,0.1,3.4e-23,80.7,0.1,GCA_000002725.2,Discoba
CAJ09392.1,-,RPS6_kin_2,PIRSF000606,1.2e-23,82.2,0,2.1e-15,54.9,0,GCA_000002725.2,Discoba
CBZ12811.1,-,RPS6_kin_2,PIRSF000606,1.3e-23,82,0,1.6e-21,75.2,0,GCA_000002725.2,Discoba
CAJ03501.1,-,RPS6_kin_2,PIRSF000606,1.8e-23,81.6,0,2.1e-22,78.1,0,GCA_000002725.2,Discoba
CAJ06346.1,-,RPS6_kin_2,PIRSF000606,2.7e-23,81,1.4,1.4e-15,55.5,0.3,GCA_000002725.2,Discoba
CBZ12798.1,-,RPS6_kin_2,PIRSF000606,3.1e-23,80.8,0,6.3e-23,79.8,0,GCA_000002725.2,Discoba
CAJ03079.2,-,RPS6_kin_2,PIRSF000606,3.6e-23,80.6,0,4.5e-13,47.2,0,GCA_000002725.2,Discoba
CAJ03549.1,-,RPS6_kin_2,PIRSF000606,4.8e-23,80.2,0,9.7e-23,79.2,0,GCA_000002725.2,Discoba
CBZ12367.1,-,RPS6_kin_2,PIRSF000606,1.1e-22,79.1,0,1.7e-21,75.1,0,GCA_000002725.2,Discoba
CAJ07054.2,-,RPS6_kin_2,PIRSF000606,1.2e-22,78.9,0.1,1e-20,72.5,0,GCA_000002725.2,Discoba
CAB75564.1,-,RPS6_kin_2,PIRSF000606,1.2e-22,78.8,0.1,6.9e-8,30.1,0,GCA_000002725.2,Discoba
CAJ03855.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000002e-22,78.7,0.1,2.8e-16,57.8,0,GCA_000002725.2,Discoba
CAJ04334.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000002e-22,78.4,0,8e-19,66.2,0,GCA_000002725.2,Discoba
CAJ05497.1,-,RPS6_kin_2,PIRSF000606,1.7000000000000002e-22,78.3,0,4e-12,44.1,0,GCA_000002725.2,Discoba
CAJ04298.1,-,RPS6_kin_2,PIRSF000606,1.8000000000000001e-22,78.3,0,7e-22,76.3,0,GCA_000002725.2,Discoba
CBZ12590.1,-,RPS6_kin_2,PIRSF000606,2.2e-22,78,0,2.7e-22,77.7,0,GCA_000002725.2,Discoba
CAJ05312.1,-,RPS6_kin_2,PIRSF000606,2.6e-22,77.8,0,5.300000000000001e-22,76.7,0,GCA_000002725.2,Discoba
CAJ02432.2,-,RPS6_kin_2,PIRSF000606,3.9000000000000004e-22,77.2,0,1.1e-21,75.7,0,GCA_000002725.2,Discoba
CAJ06615.1,-,RPS6_kin_2,PIRSF000606,4e-22,77.1,0,4.2e-21,73.8,0,GCA_000002725.2,Discoba
CAJ02485.1,-,RPS6_kin_2,PIRSF000606,8.9e-22,76,0,1.9e-19,68.3,0,GCA_000002725.2,Discoba
CAJ02476.1,-,RPS6_kin_2,PIRSF000606,1e-21,75.8,0,1.7e-19,68.4,0,GCA_000002725.2,Discoba
CAJ02439.1,-,RPS6_kin_2,PIRSF000606,1.2e-21,75.6,0,1.2e-18,65.7,0,GCA_000002725.2,Discoba
CAJ03242.1,-,RPS6_kin_2,PIRSF000606,2.6e-21,74.5,0,1.5e-20,71.9,0,GCA_000002725.2,Discoba
CAJ03974.1,-,RPS6_kin_2,PIRSF000606,3.9e-21,73.9,0,1.2e-16,59,0,GCA_000002725.2,Discoba
CBZ12945.1,-,RPS6_kin_2,PIRSF000606,5.8e-21,73.3,0,8.6e-21,72.7,0,GCA_000002725.2,Discoba
CAJ03185.1,-,RPS6_kin_2,PIRSF000606,6.9e-21,73.1,0,6.3e-20,69.9,0,GCA_000002725.2,Discoba
CAJ03346.1,-,RPS6_kin_2,PIRSF000606,1.4e-20,72,0,2.9e-20,71,0,GCA_000002725.2,Discoba
CAJ06546.1,-,RPS6_kin_2,PIRSF000606,2e-20,71.5,0.5,1.2e-19,68.9,0,GCA_000002725.2,Discoba
CAJ04458.1,-,RPS6_kin_2,PIRSF000606,2.1e-20,71.4,0,5e-16,57,0,GCA_000002725.2,Discoba
CAJ05044.1,-,RPS6_kin_2,PIRSF000606,2.3e-20,71.3,0,6.4e-20,69.9,0,GCA_000002725.2,Discoba
CAJ04116.1,-,RPS6_kin_2,PIRSF000606,2.5e-20,71.2,0,3.8e-16,57.4,0,GCA_000002725.2,Discoba
CBZ13035.1,-,RPS6_kin_2,PIRSF000606,6.4e-20,69.9,0,1.1e-16,59.1,0,GCA_000002725.2,Discoba
CAJ02232.1,-,RPS6_kin_2,PIRSF000606,2e-19,68.2,0.1,4.5e-6,24.1,0,GCA_000002725.2,Discoba
CBZ12556.1,-,RPS6_kin_2,PIRSF000606,2.9e-19,67.7,0,4.9e-9,33.9,0,GCA_000002725.2,Discoba
CAJ05647.1,-,RPS6_kin_2,PIRSF000606,3.1e-19,67.6,0,2.4e-18,64.6,0,GCA_000002725.2,Discoba
CAJ03301.1,-,RPS6_kin_2,PIRSF000606,7.7e-19,66.3,0,1.1e-18,65.8,0,GCA_000002725.2,Discoba
CAJ04381.1,-,RPS6_kin_2,PIRSF000606,3.8e-18,64,0,4.4e-17,60.5,0,GCA_000002725.2,Discoba
CAJ09044.2,-,RPS6_kin_2,PIRSF000606,4.5e-18,63.8,0,6.8e-18,63.2,0,GCA_000002725.2,Discoba
CBZ12247.1,-,RPS6_kin_2,PIRSF000606,5.1e-18,63.6,0.1,8.7e-18,62.8,0.1,GCA_000002725.2,Discoba
CAJ08591.1,-,RPS6_kin_2,PIRSF000606,8e-18,62.9,0,1.3e-17,62.3,0,GCA_000002725.2,Discoba
CBZ12264.1,-,RPS6_kin_2,PIRSF000606,8.8e-18,62.8,0,9.5e-17,59.4,0.1,GCA_000002725.2,Discoba
CAJ07928.1,-,RPS6_kin_2,PIRSF000606,3.3e-17,60.9,0,6.3e-17,60,0,GCA_000002725.2,Discoba
CAJ02109.1,-,RPS6_kin_2,PIRSF000606,2.8e-16,57.8,0,4.3e-16,57.2,0,GCA_000002725.2,Discoba
CAJ02420.1,-,RPS6_kin_2,PIRSF000606,3.7e-16,57.4,0,1.3e-7,29.2,0,GCA_000002725.2,Discoba
CAJ04284.1,-,RPS6_kin_2,PIRSF000606,6.1e-16,56.7,0,1.2e-15,55.7,0,GCA_000002725.2,Discoba
CAJ04567.1,-,RPS6_kin_2,PIRSF000606,7.4e-16,56.4,0,2.8e-11,41.3,0,GCA_000002725.2,Discoba
CAJ05026.1,-,RPS6_kin_2,PIRSF000606,1.2e-15,55.8,0,6.6e-12,43.4,0,GCA_000002725.2,Discoba
CAJ04285.2,-,RPS6_kin_2,PIRSF000606,2.3e-15,54.8,0,4.8e-15,53.8,0,GCA_000002725.2,Discoba
CAJ05336.1,-,RPS6_kin_2,PIRSF000606,3e-15,54.4,0,4.6e-15,53.8,0,GCA_000002725.2,Discoba
CAJ06984.1,-,RPS6_kin_2,PIRSF000606,3.1e-15,54.4,0,3.6e-7,27.7,0,GCA_000002725.2,Discoba
CBZ12613.1,-,RPS6_kin_2,PIRSF000606,3.3e-15,54.3,0,3.1e-14,51.1,0,GCA_000002725.2,Discoba
CAJ08585.1,-,RPS6_kin_2,PIRSF000606,6.4e-15,53.3,0,1.8e-14,51.8,0,GCA_000002725.2,Discoba
CAJ02608.1,-,RPS6_kin_2,PIRSF000606,8.1e-15,53,0,3.7e-6,24.3,0,GCA_000002725.2,Discoba
CAJ03690.1,-,RPS6_kin_2,PIRSF000606,1.6e-14,52,0,2.7e-14,51.2,0,GCA_000002725.2,Discoba
CAJ06327.1,-,RPS6_kin_2,PIRSF000606,2.3e-13,48.2,0,1e-11,42.7,0,GCA_000002725.2,Discoba
CBZ12729.1,-,RPS6_kin_2,PIRSF000606,2.8e-13,47.9,0,4.9e-13,47.1,0,GCA_000002725.2,Discoba
CAC22695.1,-,RPS6_kin_2,PIRSF000606,6e-13,46.8,0,7e-6,23.4,0,GCA_000002725.2,Discoba
CAJ05330.1,-,RPS6_kin_2,PIRSF000606,1.4e-12,45.6,0.1,1.7e-5,22.1,0,GCA_000002725.2,Discoba
CBZ11997.1,-,RPS6_kin_2,PIRSF000606,1.7e-12,45.3,1.9,2e-7,28.5,0,GCA_000002725.2,Discoba
CAC22665.1,-,RPS6_kin_2,PIRSF000606,3.2e-12,44.4,0,4.3e-12,44,0,GCA_000002725.2,Discoba
CAJ06876.1,-,RPS6_kin_2,PIRSF000606,1e-11,42.7,0.1,4.9e-5,20.6,0,GCA_000002725.2,Discoba
CAJ07031.1,-,RPS6_kin_2,PIRSF000606,1.1e-11,42.6,0,2.5e-7,28.2,0,GCA_000002725.2,Discoba
CAJ06848.1,-,RPS6_kin_2,PIRSF000606,1.8e-11,41.9,0,2.3e-11,41.5,0,GCA_000002725.2,Discoba
CAJ02731.1,-,RPS6_kin_2,PIRSF000606,2.1e-11,41.7,0,5.7e-11,40.3,0,GCA_000002725.2,Discoba
CBZ12728.1,-,RPS6_kin_2,PIRSF000606,2.2e-11,41.6,0.2,3.2e-9,34.5,0,GCA_000002725.2,Discoba
CAJ02812.1,-,RPS6_kin_2,PIRSF000606,3.8e-10,37.5,0,3e-7,27.9,0,GCA_000002725.2,Discoba
CAJ08622.1,-,RPS6_kin_2,PIRSF000606,2e-9,35.1,0.8,1.8e-8,32,0.1,GCA_000002725.2,Discoba
CAJ03641.1,-,RPS6_kin_2,PIRSF000606,2.2e-9,35,0.1,0.0011,16.2,0,GCA_000002725.2,Discoba
CAJ08023.1,-,RPS6_kin_2,PIRSF000606,2.5e-9,34.8,0,3.8e-9,34.2,0,GCA_000002725.2,Discoba
CBZ11880.1,-,RPS6_kin_2,PIRSF000606,7.9e-9,33.2,0,0.0085,13.2,0,GCA_000002725.2,Discoba
CAJ06262.1,-,RPS6_kin_2,PIRSF000606,2.1e-8,31.8,0,7.2e-5,20.1,0,GCA_000002725.2,Discoba
CBZ12245.1,-,RPS6_kin_2,PIRSF000606,2.2e-8,31.7,0.3,8.8e-8,29.7,0.1,GCA_000002725.2,Discoba
CAJ07121.1,-,RPS6_kin_2,PIRSF000606,2.3e-8,31.7,0.1,0.013,12.7,0,GCA_000002725.2,Discoba
CAJ04549.1,-,RPS6_kin_2,PIRSF000606,5.3e-8,30.5,0,0.089,9.9,0,GCA_000002725.2,Discoba
CAJ02245.1,-,RPS6_kin_2,PIRSF000606,5.4e-7,27.1,0,1.3e-6,25.9,0,GCA_000002725.2,Discoba
CAJ07264.1,-,RPS6_kin_2,PIRSF000606,6.8e-7,26.8,0,2.3e-5,21.7,0,GCA_000002725.2,Discoba
CBZ13093.1,-,RPS6_kin_2,PIRSF000606,1e-5,22.9,0,2e-5,21.9,0,GCA_000002725.2,Discoba
CAJ09221.1,-,RPS6_kin_2,PIRSF000606,1.3e-5,22.5,0,0.053,10.6,0,GCA_000002725.2,Discoba
CAJ08649.1,-,RPS6_kin_2,PIRSF000606,3.7e-5,21.1,0,5.3e-5,20.5,0,GCA_000002725.2,Discoba
CAJ02231.1,-,RPS6_kin_2,PIRSF000606,0.0023,15.1,0,0.018,12.2,0,GCA_000002725.2,Discoba
CAJ05512.1,-,RPS6_kin_2,PIRSF000606,0.0043,14.2,0,0.8,6.7,0,GCA_000002725.2,Discoba
CAJ05537.1,-,RPS6_kin_2,PIRSF000606,0.0057,13.8,0,0.0088,13.2,0,GCA_000002725.2,Discoba
CAJ07221.1,-,RPS6_kin_2,PIRSF000606,0.016,12.4,0,0.023,11.8,0,GCA_000002725.2,Discoba
CAJ08372.1,-,RPS6_kin_2,PIRSF000606,0.026,11.7,0,0.039,11.1,0,GCA_000002725.2,Discoba
CAM38092.1,-,RPS6_kin_2,PIRSF000606,9.699999999999999e-93,310.6,0.1,1.2e-92,310.4,0.1,GCA_000002845.2,Discoba
CAM43616.1,-,RPS6_kin_2,PIRSF000606,5.6000000000000005e-92,308.1,0,6.300000000000001e-92,308,0,GCA_000002845.2,Discoba
CAM40241.1,-,RPS6_kin_2,PIRSF000606,1.4e-90,303.5,3.1,1.8e-90,303.1,1.3,GCA_000002845.2,Discoba
CAM39192.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-85,284.1,0,1.2e-84,283.9,0,GCA_000002845.2,Discoba
CAM39715.1,-,RPS6_kin_2,PIRSF000606,2.9e-81,272.7,0,6.7e-70,235.1,0,GCA_000002845.2,Discoba
CAM41708.1,-,RPS6_kin_2,PIRSF000606,1.7e-70,237.1,0,2.0999999999999998e-70,236.8,0,GCA_000002845.2,Discoba
CAM37074.1,-,RPS6_kin_2,PIRSF000606,4e-67,225.9,0,7.5e-46,155.6,0,GCA_000002845.2,Discoba
CAM38046.1,-,RPS6_kin_2,PIRSF000606,1.1000000000000001e-65,221.1,0,1.4e-65,220.8,0,GCA_000002845.2,Discoba
CAM45545.1,-,RPS6_kin_2,PIRSF000606,8.4e-65,218.3,0,1.5e-64,217.4,0,GCA_000002845.2,Discoba
CAM40055.1,-,RPS6_kin_2,PIRSF000606,3.2e-58,196.5,0,4.7999999999999994e-58,195.9,0,GCA_000002845.2,Discoba
CAM43854.1,-,RPS6_kin_2,PIRSF000606,2.1e-52,177.3,0,3.2e-52,176.7,0,GCA_000002845.2,Discoba
CAM37820.1,-,RPS6_kin_2,PIRSF000606,1.2e-50,171.5,0,1.4e-50,171.2,0,GCA_000002845.2,Discoba
CAM42173.1,-,RPS6_kin_2,PIRSF000606,6.7e-50,169,0,1.0999999999999999e-33,115.3,0,GCA_000002845.2,Discoba
CAM39584.1,-,RPS6_kin_2,PIRSF000606,3.1999999999999996e-49,166.7,0,4.2999999999999994e-49,166.3,0,GCA_000002845.2,Discoba
CAM45313.1,-,RPS6_kin_2,PIRSF000606,5.8999999999999996e-49,165.8,2.1,4.3e-25,86.9,0,GCA_000002845.2,Discoba
CAM45121.2,-,RPS6_kin_2,PIRSF000606,6.399999999999999e-49,165.7,0,9.399999999999999e-49,165.2,0,GCA_000002845.2,Discoba
CAM40728.1,-,RPS6_kin_2,PIRSF000606,4.399999999999999e-47,159.7,0.1,6.499999999999999e-47,159.1,0.1,GCA_000002845.2,Discoba
CAM45589.1,-,RPS6_kin_2,PIRSF000606,1e-46,158.4,0,1.4e-46,158,0,GCA_000002845.2,Discoba
CAM37882.1,-,RPS6_kin_2,PIRSF000606,1.5e-46,157.9,0,2.2e-46,157.3,0,GCA_000002845.2,Discoba
CAM43731.1,-,RPS6_kin_2,PIRSF000606,8.2e-46,155.5,0,1.1e-45,155,0,GCA_000002845.2,Discoba
CAM38955.1,-,RPS6_kin_2,PIRSF000606,3.7e-45,153.3,2.6,5.2e-45,152.8,2.6,GCA_000002845.2,Discoba
CAM36847.1,-,RPS6_kin_2,PIRSF000606,7.2e-45,152.3,0,9.1e-45,152,0,GCA_000002845.2,Discoba
CAM39997.1,-,RPS6_kin_2,PIRSF000606,7.7e-45,152.2,0,2.1e-25,88,0,GCA_000002845.2,Discoba
CAM40756.1,-,RPS6_kin_2,PIRSF000606,3.8999999999999997e-44,149.9,0.1,5.4e-44,149.4,0.1,GCA_000002845.2,Discoba
