tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
PNW88437.1,-,RPS6_kin_2,PIRSF000606,1.8e-25,89.4,0,3.1e-25,88.7,0,GCA_000002595.3,Chlorophyta
PNW87550.1,-,RPS6_kin_2,PIRSF000606,2.5e-25,89,0,1.4e-21,76.6,0,GCA_000002595.3,Chlorophyta
PNW72507.1,-,RPS6_kin_2,PIRSF000606,3.1999999999999997e-25,88.6,0,1.2999999999999998e-24,86.6,0,GCA_000002595.3,Chlorophyta
PNW69970.1,-,RPS6_kin_2,PIRSF000606,7.6e-25,87.4,0,1.0999999999999998e-24,86.8,0,GCA_000002595.3,Chlorophyta
PNW80569.1,-,RPS6_kin_2,PIRSF000606,8.4e-25,87.2,0,1.3999999999999999e-24,86.5,0,GCA_000002595.3,Chlorophyta
PNW74456.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-24,87,0,1.4999999999999998e-24,86.4,0,GCA_000002595.3,Chlorophyta
PNW88634.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-24,86.9,0,1.4000000000000002e-23,83.2,0,GCA_000002595.3,Chlorophyta
PNW72380.1,-,RPS6_kin_2,PIRSF000606,2.1e-24,85.9,0,2.9e-24,85.4,0,GCA_000002595.3,Chlorophyta
PNW77032.1,-,RPS6_kin_2,PIRSF000606,2.4e-24,85.7,0,3.5e-24,85.2,0,GCA_000002595.3,Chlorophyta
PNW78659.1,-,RPS6_kin_2,PIRSF000606,2.6999999999999997e-24,85.6,0,1.4e-20,73.2,0,GCA_000002595.3,Chlorophyta
PNW71073.1,-,RPS6_kin_2,PIRSF000606,3.0999999999999997e-24,85.4,0,3.4e-23,81.9,0,GCA_000002595.3,Chlorophyta
PNW87149.1,-,RPS6_kin_2,PIRSF000606,3.7999999999999995e-24,85.1,0,7.1e-24,84.2,0,GCA_000002595.3,Chlorophyta
PNW73650.1,-,RPS6_kin_2,PIRSF000606,4.2e-24,84.9,0,9e-24,83.8,0,GCA_000002595.3,Chlorophyta
PNW73651.1,-,RPS6_kin_2,PIRSF000606,4.2e-24,84.9,0,9e-24,83.8,0,GCA_000002595.3,Chlorophyta
PNW74485.1,-,RPS6_kin_2,PIRSF000606,5.199999999999999e-24,84.6,0,1.1e-22,80.3,0,GCA_000002595.3,Chlorophyta
PNW84149.1,-,RPS6_kin_2,PIRSF000606,5.8999999999999995e-24,84.4,0,2.9e-18,65.6,0,GCA_000002595.3,Chlorophyta
PNW77336.1,-,RPS6_kin_2,PIRSF000606,8.4e-24,83.9,0.1,2.3e-14,52.7,0,GCA_000002595.3,Chlorophyta
PNW79929.1,-,RPS6_kin_2,PIRSF000606,1.2e-23,83.4,0,2.4e-21,75.8,0,GCA_000002595.3,Chlorophyta
PNW81100.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000002e-23,83.2,0,2.1e-23,82.6,0,GCA_000002595.3,Chlorophyta
PNW80256.1,-,RPS6_kin_2,PIRSF000606,1.5e-23,83.1,0,2.0000000000000002e-23,82.7,0,GCA_000002595.3,Chlorophyta
PNW79945.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000002e-23,83,0.2,3.4e-23,81.9,0,GCA_000002595.3,Chlorophyta
PNW87412.1,-,RPS6_kin_2,PIRSF000606,1.7e-23,82.9,0.2,7.1e-20,70.9,0.1,GCA_000002595.3,Chlorophyta
PNW88974.1,-,RPS6_kin_2,PIRSF000606,1.7e-23,82.9,0,4.6e-23,81.5,0,GCA_000002595.3,Chlorophyta
PNW73552.1,-,RPS6_kin_2,PIRSF000606,2.0000000000000002e-23,82.7,0,2.3e-19,69.2,0,GCA_000002595.3,Chlorophyta
PNW73553.1,-,RPS6_kin_2,PIRSF000606,2.0000000000000002e-23,82.6,0,2.4e-19,69.2,0,GCA_000002595.3,Chlorophyta
PNW79393.1,-,RPS6_kin_2,PIRSF000606,3e-23,82.1,0,7.2e-17,61,0,GCA_000002595.3,Chlorophyta
PNW78786.1,-,RPS6_kin_2,PIRSF000606,3.1e-23,82.1,0,2.8e-18,65.6,0,GCA_000002595.3,Chlorophyta
PNW85338.1,-,RPS6_kin_2,PIRSF000606,3.2000000000000003e-23,82,0,5.4e-23,81.2,0,GCA_000002595.3,Chlorophyta
PNW79392.1,-,RPS6_kin_2,PIRSF000606,3.4e-23,81.9,0,7.2e-17,61,0,GCA_000002595.3,Chlorophyta
PNW75784.1,-,RPS6_kin_2,PIRSF000606,3.4e-23,81.9,0,5.7e-23,81.2,0,GCA_000002595.3,Chlorophyta
PNW75630.1,-,RPS6_kin_2,PIRSF000606,3.9e-23,81.7,0,5.7e-23,81.2,0,GCA_000002595.3,Chlorophyta
PNW76036.1,-,RPS6_kin_2,PIRSF000606,4.0000000000000004e-23,81.7,0,6.1e-23,81.1,0,GCA_000002595.3,Chlorophyta
PNW71159.1,-,RPS6_kin_2,PIRSF000606,5.2e-23,81.3,0,7.3e-23,80.8,0,GCA_000002595.3,Chlorophyta
PNW70373.1,-,RPS6_kin_2,PIRSF000606,5.9e-23,81.1,0.1,2e-15,56.3,0.1,GCA_000002595.3,Chlorophyta
PNW70374.1,-,RPS6_kin_2,PIRSF000606,5.9e-23,81.1,0.1,2e-15,56.3,0.1,GCA_000002595.3,Chlorophyta
PNW69928.1,-,RPS6_kin_2,PIRSF000606,6.400000000000001e-23,81,0,9.7e-23,80.4,0,GCA_000002595.3,Chlorophyta
PNW70187.1,-,RPS6_kin_2,PIRSF000606,7.4e-23,80.8,0,1.4000000000000002e-22,79.9,0,GCA_000002595.3,Chlorophyta
PNW80291.1,-,RPS6_kin_2,PIRSF000606,8.000000000000001e-23,80.7,0,7.3e-19,67.6,0,GCA_000002595.3,Chlorophyta
PNW80013.1,-,RPS6_kin_2,PIRSF000606,1.1e-22,80.2,0,1.7e-13,49.8,0,GCA_000002595.3,Chlorophyta
PNW76037.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000002e-22,79.9,0,2.1e-22,79.3,0,GCA_000002595.3,Chlorophyta
PNW73591.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000002e-22,79.7,0,3.7000000000000005e-22,78.5,0,GCA_000002595.3,Chlorophyta
PNW81366.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000002e-22,79.7,0.1,3.2e-15,55.6,0.1,GCA_000002595.3,Chlorophyta
PNW78276.1,-,RPS6_kin_2,PIRSF000606,1.7000000000000002e-22,79.6,0,1e-19,70.4,0,GCA_000002595.3,Chlorophyta
PNW88681.1,-,RPS6_kin_2,PIRSF000606,1.8000000000000001e-22,79.5,0,2.5000000000000002e-22,79,0,GCA_000002595.3,Chlorophyta
PNW77158.1,-,RPS6_kin_2,PIRSF000606,1.8000000000000001e-22,79.5,0,9.1e-22,77.2,0,GCA_000002595.3,Chlorophyta
PNW84981.1,-,RPS6_kin_2,PIRSF000606,2.2e-22,79.2,0,4.3e-22,78.3,0,GCA_000002595.3,Chlorophyta
PNW85595.1,-,RPS6_kin_2,PIRSF000606,3.5000000000000005e-22,78.6,0,3.5000000000000005e-22,78.6,0,GCA_000002595.3,Chlorophyta
PNW77338.1,-,RPS6_kin_2,PIRSF000606,3.5000000000000005e-22,78.6,0,8.9e-13,47.5,0,GCA_000002595.3,Chlorophyta
PNW79427.1,-,RPS6_kin_2,PIRSF000606,5e-22,78.1,0,3.6e-21,75.2,0,GCA_000002595.3,Chlorophyta
PNW79896.1,-,RPS6_kin_2,PIRSF000606,6.5e-22,77.7,0,9.500000000000001e-22,77.1,0,GCA_000002595.3,Chlorophyta
PNW79895.1,-,RPS6_kin_2,PIRSF000606,6.5e-22,77.7,0,9.500000000000001e-22,77.1,0,GCA_000002595.3,Chlorophyta
PNW78787.1,-,RPS6_kin_2,PIRSF000606,6.9e-22,77.6,0,1.3e-18,66.8,0,GCA_000002595.3,Chlorophyta
PNW83180.1,-,RPS6_kin_2,PIRSF000606,9.4e-22,77.1,0,1.9e-21,76.1,0,GCA_000002595.3,Chlorophyta
PNW76047.1,-,RPS6_kin_2,PIRSF000606,9.9e-22,77.1,0,9e-19,67.3,0.1,GCA_000002595.3,Chlorophyta
PNW84157.1,-,RPS6_kin_2,PIRSF000606,1.2e-21,76.8,0,1.7e-15,56.5,0,GCA_000002595.3,Chlorophyta
PNW88972.1,-,RPS6_kin_2,PIRSF000606,1.5e-21,76.5,0,5.8e-21,74.5,0,GCA_000002595.3,Chlorophyta
PNW88680.1,-,RPS6_kin_2,PIRSF000606,1.6e-21,76.4,0,2.2e-21,75.9,0,GCA_000002595.3,Chlorophyta
PNW73824.1,-,RPS6_kin_2,PIRSF000606,1.6e-21,76.4,0,2.2e-18,66,0,GCA_000002595.3,Chlorophyta
PNW81086.1,-,RPS6_kin_2,PIRSF000606,2.5e-21,75.8,0,6.9e-18,64.4,0,GCA_000002595.3,Chlorophyta
PNW75985.1,-,RPS6_kin_2,PIRSF000606,2.8e-21,75.6,0,6e-21,74.5,0,GCA_000002595.3,Chlorophyta
PNW87836.1,-,RPS6_kin_2,PIRSF000606,3.7e-21,75.2,0,5.1e-21,74.7,0,GCA_000002595.3,Chlorophyta
PNW80498.1,-,RPS6_kin_2,PIRSF000606,3.9e-21,75.1,0,7.8e-21,74.1,0,GCA_000002595.3,Chlorophyta
PNW83036.1,-,RPS6_kin_2,PIRSF000606,4.2e-21,75,0,8.6e-13,47.5,0,GCA_000002595.3,Chlorophyta
PNW73825.1,-,RPS6_kin_2,PIRSF000606,5.1e-21,74.7,0,5.8e-18,64.6,0,GCA_000002595.3,Chlorophyta
PNW72071.1,-,RPS6_kin_2,PIRSF000606,6.4e-21,74.4,0,2.1e-17,62.8,0,GCA_000002595.3,Chlorophyta
PNW88330.1,-,RPS6_kin_2,PIRSF000606,9.9e-21,73.8,0,2.4e-20,72.5,0,GCA_000002595.3,Chlorophyta
PNW87145.1,-,RPS6_kin_2,PIRSF000606,1.1e-20,73.6,0,2.3e-20,72.5,0,GCA_000002595.3,Chlorophyta
PNW73826.1,-,RPS6_kin_2,PIRSF000606,1.1e-20,73.6,0,6.2e-18,64.5,0,GCA_000002595.3,Chlorophyta
PNW81206.1,-,RPS6_kin_2,PIRSF000606,1.1e-20,73.6,0,2.9e-20,72.2,0,GCA_000002595.3,Chlorophyta
PNW87622.1,-,RPS6_kin_2,PIRSF000606,2.3e-20,72.6,0,1.6e-18,66.4,0,GCA_000002595.3,Chlorophyta
PNW79200.1,-,RPS6_kin_2,PIRSF000606,2.4e-20,72.5,0,3.6e-20,71.9,0,GCA_000002595.3,Chlorophyta
PNW72381.1,-,RPS6_kin_2,PIRSF000606,2.7e-20,72.3,0,4.7e-20,71.5,0,GCA_000002595.3,Chlorophyta
PNW84801.1,-,RPS6_kin_2,PIRSF000606,3.1e-20,72.1,0,1.3e-19,70,0,GCA_000002595.3,Chlorophyta
PNW72306.1,-,RPS6_kin_2,PIRSF000606,3.7e-20,71.9,0,5.1e-20,71.4,0,GCA_000002595.3,Chlorophyta
PNW80138.1,-,RPS6_kin_2,PIRSF000606,4.7e-20,71.5,0.1,1.5e-17,63.3,0,GCA_000002595.3,Chlorophyta
PNW80273.1,-,RPS6_kin_2,PIRSF000606,5.6e-20,71.3,0,7.2e-20,70.9,0,GCA_000002595.3,Chlorophyta
PNW88589.1,-,RPS6_kin_2,PIRSF000606,5.8e-20,71.2,0,8.3e-19,67.4,0,GCA_000002595.3,Chlorophyta
PNW84678.1,-,RPS6_kin_2,PIRSF000606,6e-20,71.2,0,8.9e-20,70.6,0,GCA_000002595.3,Chlorophyta
PNW76966.1,-,RPS6_kin_2,PIRSF000606,6.3e-20,71.1,0,2e-19,69.4,0,GCA_000002595.3,Chlorophyta
PNW73628.1,-,RPS6_kin_2,PIRSF000606,7.3e-20,70.9,0,3.5e-18,65.3,0,GCA_000002595.3,Chlorophyta
PNW88329.1,-,RPS6_kin_2,PIRSF000606,1e-19,70.4,0,1.8e-19,69.6,0,GCA_000002595.3,Chlorophyta
PNW69817.1,-,RPS6_kin_2,PIRSF000606,1.2e-19,70.2,0.2,5e-19,68.1,0,GCA_000002595.3,Chlorophyta
PNW82954.1,-,RPS6_kin_2,PIRSF000606,1.4e-19,70,0,3.9e-19,68.5,0,GCA_000002595.3,Chlorophyta
PNW74332.1,-,RPS6_kin_2,PIRSF000606,1.7e-19,69.7,0,2.6e-19,69.1,0,GCA_000002595.3,Chlorophyta
PNW74333.1,-,RPS6_kin_2,PIRSF000606,1.7e-19,69.7,0,2.6e-19,69.1,0,GCA_000002595.3,Chlorophyta
PNW86987.1,-,RPS6_kin_2,PIRSF000606,1.7e-19,69.7,0,2.3e-19,69.2,0,GCA_000002595.3,Chlorophyta
PNW84558.1,-,RPS6_kin_2,PIRSF000606,1.9e-19,69.5,0.3,1.1e-9,37.3,0,GCA_000002595.3,Chlorophyta
PNW71449.1,-,RPS6_kin_2,PIRSF000606,2.4e-19,69.2,0,1.7e-18,66.4,0,GCA_000002595.3,Chlorophyta
PNW77390.1,-,RPS6_kin_2,PIRSF000606,2.4e-19,69.2,0,2.6e-11,42.6,0,GCA_000002595.3,Chlorophyta
PNW88331.1,-,RPS6_kin_2,PIRSF000606,2.6e-19,69,0,4.1e-19,68.4,0,GCA_000002595.3,Chlorophyta
PNW73334.1,-,RPS6_kin_2,PIRSF000606,2.8e-19,69,0,1.5e-15,56.6,0,GCA_000002595.3,Chlorophyta
PNW77652.1,-,RPS6_kin_2,PIRSF000606,3.5e-19,68.7,0,2.7e-17,62.4,0,GCA_000002595.3,Chlorophyta
PNW84796.1,-,RPS6_kin_2,PIRSF000606,4.4e-19,68.3,0,2.6e-18,65.8,0,GCA_000002595.3,Chlorophyta
PNW88814.1,-,RPS6_kin_2,PIRSF000606,4.5e-19,68.3,0,6.1e-19,67.8,0,GCA_000002595.3,Chlorophyta
PNW78743.1,-,RPS6_kin_2,PIRSF000606,5.2e-19,68.1,0,9.1e-19,67.3,0,GCA_000002595.3,Chlorophyta
PNW73335.1,-,RPS6_kin_2,PIRSF000606,5.8e-19,67.9,0,1.6e-15,56.6,0,GCA_000002595.3,Chlorophyta
PNW77419.1,-,RPS6_kin_2,PIRSF000606,5.9e-19,67.9,0,7.5e-19,67.5,0,GCA_000002595.3,Chlorophyta
PNW78694.1,-,RPS6_kin_2,PIRSF000606,8e-19,67.5,0,1.4e-18,66.7,0,GCA_000002595.3,Chlorophyta
PNW73868.1,-,RPS6_kin_2,PIRSF000606,8.6e-19,67.4,0,1.3e-15,56.8,0,GCA_000002595.3,Chlorophyta
PNW73252.1,-,RPS6_kin_2,PIRSF000606,8.6e-19,67.3,0,1.7e-18,66.4,0,GCA_000002595.3,Chlorophyta
PNW84404.1,-,RPS6_kin_2,PIRSF000606,8.8e-19,67.3,0,2.3e-18,66,0,GCA_000002595.3,Chlorophyta
PNW70925.1,-,RPS6_kin_2,PIRSF000606,9.3e-19,67.2,0,7e-18,64.3,0,GCA_000002595.3,Chlorophyta
PNW70273.1,-,RPS6_kin_2,PIRSF000606,9.3e-19,67.2,0,1.7e-18,66.4,0,GCA_000002595.3,Chlorophyta
PNW70274.1,-,RPS6_kin_2,PIRSF000606,9.3e-19,67.2,0,1.7e-18,66.4,0,GCA_000002595.3,Chlorophyta
PNW85018.1,-,RPS6_kin_2,PIRSF000606,9.4e-19,67.2,0,8.5e-18,64.1,0,GCA_000002595.3,Chlorophyta
PNW84795.1,-,RPS6_kin_2,PIRSF000606,1.1e-18,67,0,5.2e-18,64.8,0,GCA_000002595.3,Chlorophyta
PNW84797.1,-,RPS6_kin_2,PIRSF000606,1.1e-18,67,0,5.2e-18,64.8,0,GCA_000002595.3,Chlorophyta
PNW73111.1,-,RPS6_kin_2,PIRSF000606,1.3e-18,66.8,3,4e-12,45.3,0.5,GCA_000002595.3,Chlorophyta
PNW84388.1,-,RPS6_kin_2,PIRSF000606,1.3e-18,66.7,0,2e-18,66.1,0,GCA_000002595.3,Chlorophyta
PNW84390.1,-,RPS6_kin_2,PIRSF000606,1.3e-18,66.7,0,2e-18,66.1,0,GCA_000002595.3,Chlorophyta
PNW84391.1,-,RPS6_kin_2,PIRSF000606,1.3e-18,66.7,0,2e-18,66.1,0,GCA_000002595.3,Chlorophyta
PNW72269.1,-,RPS6_kin_2,PIRSF000606,1.4e-18,66.6,0,2.1e-18,66.1,0,GCA_000002595.3,Chlorophyta
PNW74349.1,-,RPS6_kin_2,PIRSF000606,1.5e-18,66.6,0,1.9e-16,59.6,0,GCA_000002595.3,Chlorophyta
PNW88108.1,-,RPS6_kin_2,PIRSF000606,1.6e-18,66.5,0,2.9e-18,65.6,0,GCA_000002595.3,Chlorophyta
PNW78604.1,-,RPS6_kin_2,PIRSF000606,1.7e-18,66.4,0,4e-16,58.5,0,GCA_000002595.3,Chlorophyta
PNW70853.1,-,RPS6_kin_2,PIRSF000606,1.7e-18,66.3,0,2.6e-18,65.8,0,GCA_000002595.3,Chlorophyta
PNW85758.1,-,RPS6_kin_2,PIRSF000606,1.9e-18,66.2,0,5.4e-15,54.8,0,GCA_000002595.3,Chlorophyta
PNW72277.1,-,RPS6_kin_2,PIRSF000606,2.1e-18,66,0,3.2e-18,65.5,0,GCA_000002595.3,Chlorophyta
PNW86857.1,-,RPS6_kin_2,PIRSF000606,2.2e-18,66,0,2.4e-16,59.3,0,GCA_000002595.3,Chlorophyta
PNW86856.1,-,RPS6_kin_2,PIRSF000606,2.3e-18,66,0,2.4e-16,59.2,0,GCA_000002595.3,Chlorophyta
PNW88718.1,-,RPS6_kin_2,PIRSF000606,2.7e-18,65.7,0,4.1e-18,65.1,0,GCA_000002595.3,Chlorophyta
PNW86537.1,-,RPS6_kin_2,PIRSF000606,2.8e-18,65.6,0,4.6e-18,64.9,0,GCA_000002595.3,Chlorophyta
PNW87438.1,-,RPS6_kin_2,PIRSF000606,4.2e-18,65.1,0,7.6e-18,64.2,0,GCA_000002595.3,Chlorophyta
PNW85212.1,-,RPS6_kin_2,PIRSF000606,4.3e-18,65.1,0,7.1e-18,64.3,0,GCA_000002595.3,Chlorophyta
PNW74305.1,-,RPS6_kin_2,PIRSF000606,4.6e-18,65,0,8.1e-18,64.1,0,GCA_000002595.3,Chlorophyta
PNW86144.1,-,RPS6_kin_2,PIRSF000606,5.9e-18,64.6,0,4.9e-14,51.6,0,GCA_000002595.3,Chlorophyta
PNW73336.1,-,RPS6_kin_2,PIRSF000606,6e-18,64.6,0,4.1e-15,55.2,0,GCA_000002595.3,Chlorophyta
PNW88461.1,-,RPS6_kin_2,PIRSF000606,1e-17,63.8,0,8.9e-17,60.7,0,GCA_000002595.3,Chlorophyta
PNW79732.1,-,RPS6_kin_2,PIRSF000606,1.2e-17,63.5,0,2.3e-13,49.4,0,GCA_000002595.3,Chlorophyta
PNW88608.1,-,RPS6_kin_2,PIRSF000606,1.3e-17,63.5,0.1,2.2e-17,62.7,0.1,GCA_000002595.3,Chlorophyta
PNW82114.1,-,RPS6_kin_2,PIRSF000606,1.4e-17,63.3,0,1.1e-15,57.1,0,GCA_000002595.3,Chlorophyta
PNW76969.1,-,RPS6_kin_2,PIRSF000606,1.4e-17,63.3,0,4.2e-16,58.5,0,GCA_000002595.3,Chlorophyta
PNW88514.1,-,RPS6_kin_2,PIRSF000606,1.6e-17,63.2,0,2.9e-17,62.3,0,GCA_000002595.3,Chlorophyta
PNW80193.1,-,RPS6_kin_2,PIRSF000606,1.7e-17,63,0,1.7e-17,63,0,GCA_000002595.3,Chlorophyta
PNW78274.1,-,RPS6_kin_2,PIRSF000606,1.8e-17,63,0,3e-17,62.3,0,GCA_000002595.3,Chlorophyta
PNW81944.1,-,RPS6_kin_2,PIRSF000606,2e-17,62.9,3.7,2.9e-17,62.3,0,GCA_000002595.3,Chlorophyta
PNW71316.1,-,RPS6_kin_2,PIRSF000606,2.3e-17,62.7,0,1.7e-16,59.7,0,GCA_000002595.3,Chlorophyta
PNW81493.1,-,RPS6_kin_2,PIRSF000606,2.5e-17,62.5,0.1,6.2e-17,61.2,0,GCA_000002595.3,Chlorophyta
PNW71450.1,-,RPS6_kin_2,PIRSF000606,2.7e-17,62.4,0,6.7e-17,61.1,0,GCA_000002595.3,Chlorophyta
PNW71720.1,-,RPS6_kin_2,PIRSF000606,3.1e-17,62.2,0,4.7e-17,61.6,0,GCA_000002595.3,Chlorophyta
PNW79470.1,-,RPS6_kin_2,PIRSF000606,3.5e-17,62,0,2e-15,56.2,0,GCA_000002595.3,Chlorophyta
PNW74069.1,-,RPS6_kin_2,PIRSF000606,4.5e-17,61.7,0,1.1e-16,60.3,0,GCA_000002595.3,Chlorophyta
PNW86474.1,-,RPS6_kin_2,PIRSF000606,5.5e-17,61.4,0,7.7e-17,60.9,0,GCA_000002595.3,Chlorophyta
PNW78619.1,-,RPS6_kin_2,PIRSF000606,5.8e-17,61.3,0,8.5e-17,60.7,0,GCA_000002595.3,Chlorophyta
PNW78620.1,-,RPS6_kin_2,PIRSF000606,6.1e-17,61.2,0,9.1e-17,60.7,0,GCA_000002595.3,Chlorophyta
PNW82250.1,-,RPS6_kin_2,PIRSF000606,7.2e-17,61,0,9.5e-17,60.6,0,GCA_000002595.3,Chlorophyta
PNW86855.1,-,RPS6_kin_2,PIRSF000606,9.6e-17,60.6,0,2.4e-14,52.7,0,GCA_000002595.3,Chlorophyta
PNW88042.1,-,RPS6_kin_2,PIRSF000606,1e-16,60.5,0,6.6e-16,57.8,0,GCA_000002595.3,Chlorophyta
PNW88043.1,-,RPS6_kin_2,PIRSF000606,1e-16,60.5,0,6.6e-16,57.8,0,GCA_000002595.3,Chlorophyta
PNW88449.1,-,RPS6_kin_2,PIRSF000606,1.3e-16,60.2,0,5.1e-16,58.2,0,GCA_000002595.3,Chlorophyta
PNW88450.1,-,RPS6_kin_2,PIRSF000606,1.3e-16,60.1,0,5.1e-16,58.2,0,GCA_000002595.3,Chlorophyta
PNW72603.1,-,RPS6_kin_2,PIRSF000606,1.5e-16,60,0,2.7e-16,59.1,0,GCA_000002595.3,Chlorophyta
PNW70192.1,-,RPS6_kin_2,PIRSF000606,1.7e-16,59.8,0,5.4e-16,58.1,0,GCA_000002595.3,Chlorophyta
PNW88463.1,-,RPS6_kin_2,PIRSF000606,1.8e-16,59.7,0,3.3e-16,58.8,0,GCA_000002595.3,Chlorophyta
PNW86835.1,-,RPS6_kin_2,PIRSF000606,2e-16,59.6,0,7.6e-14,51,0,GCA_000002595.3,Chlorophyta
PNW79397.1,-,RPS6_kin_2,PIRSF000606,2e-16,59.5,0,6.1e-13,48,0,GCA_000002595.3,Chlorophyta
PNW88041.1,-,RPS6_kin_2,PIRSF000606,2.2e-16,59.4,0,1.4e-15,56.8,0,GCA_000002595.3,Chlorophyta
PNW83544.1,-,RPS6_kin_2,PIRSF000606,2.4e-16,59.3,0,3.9e-16,58.6,0,GCA_000002595.3,Chlorophyta
PNW80504.1,-,RPS6_kin_2,PIRSF000606,2.5e-16,59.2,0,3.9e-16,58.6,0,GCA_000002595.3,Chlorophyta
PNW81983.1,-,RPS6_kin_2,PIRSF000606,3e-16,59,0,4.7e-16,58.3,0,GCA_000002595.3,Chlorophyta
PNW70992.1,-,RPS6_kin_2,PIRSF000606,3.3e-16,58.8,0.1,5.3e-14,51.5,0,GCA_000002595.3,Chlorophyta
PNW70993.1,-,RPS6_kin_2,PIRSF000606,3.3e-16,58.8,0.1,5.3e-14,51.5,0,GCA_000002595.3,Chlorophyta
PNW85770.1,-,RPS6_kin_2,PIRSF000606,3.4e-16,58.8,0,3.2e-14,52.3,0,GCA_000002595.3,Chlorophyta
PNW78788.1,-,RPS6_kin_2,PIRSF000606,3.4e-16,58.7,0,4.2e-14,51.8,0,GCA_000002595.3,Chlorophyta
PNW86980.1,-,RPS6_kin_2,PIRSF000606,3.5e-16,58.7,0,5e-16,58.2,0,GCA_000002595.3,Chlorophyta
PNW73467.1,-,RPS6_kin_2,PIRSF000606,3.7e-16,58.6,0,1.9e-10,39.7,0,GCA_000002595.3,Chlorophyta
PNW87633.1,-,RPS6_kin_2,PIRSF000606,4e-16,58.5,0,4e-16,58.5,0,GCA_000002595.3,Chlorophyta
PNW87632.1,-,RPS6_kin_2,PIRSF000606,4.2e-16,58.5,0,4.2e-16,58.5,0,GCA_000002595.3,Chlorophyta
PNW84847.1,-,RPS6_kin_2,PIRSF000606,4.2e-16,58.4,0,8.1e-16,57.5,0,GCA_000002595.3,Chlorophyta
PNW84075.1,-,RPS6_kin_2,PIRSF000606,4.9e-16,58.2,0,3.2e-9,35.7,0,GCA_000002595.3,Chlorophyta
PNW81283.1,-,RPS6_kin_2,PIRSF000606,5.4e-16,58.1,0,2.4e-10,39.4,0,GCA_000002595.3,Chlorophyta
PNW78660.1,-,RPS6_kin_2,PIRSF000606,6.3e-16,57.9,0,1.1e-15,57.1,0,GCA_000002595.3,Chlorophyta
PNW72707.1,-,RPS6_kin_2,PIRSF000606,6.6e-16,57.8,0,3.1e-14,52.3,0,GCA_000002595.3,Chlorophyta
PNW84389.1,-,RPS6_kin_2,PIRSF000606,6.9e-16,57.7,0,1e-15,57.2,0,GCA_000002595.3,Chlorophyta
PNW88327.1,-,RPS6_kin_2,PIRSF000606,7.2e-16,57.7,0,9.6e-16,57.3,0,GCA_000002595.3,Chlorophyta
PNW84835.1,-,RPS6_kin_2,PIRSF000606,7.4e-16,57.7,0,1.1e-15,57,0,GCA_000002595.3,Chlorophyta
PNW71981.1,-,RPS6_kin_2,PIRSF000606,7.7e-16,57.6,0,1.4e-15,56.7,0,GCA_000002595.3,Chlorophyta
PNW79106.1,-,RPS6_kin_2,PIRSF000606,7.7e-16,57.6,0,3.8e-7,28.8,0,GCA_000002595.3,Chlorophyta
PNW80487.1,-,RPS6_kin_2,PIRSF000606,7.9e-16,57.6,0,3.4e-14,52.1,0,GCA_000002595.3,Chlorophyta
PNW80488.1,-,RPS6_kin_2,PIRSF000606,7.9e-16,57.6,0,3.4e-14,52.1,0,GCA_000002595.3,Chlorophyta
PNW74838.1,-,RPS6_kin_2,PIRSF000606,9.8e-16,57.2,0,7.5e-9,34.5,0,GCA_000002595.3,Chlorophyta
PNW86994.1,-,RPS6_kin_2,PIRSF000606,1.1e-15,57.1,0,2.7e-15,55.8,0,GCA_000002595.3,Chlorophyta
PNW74603.1,-,RPS6_kin_2,PIRSF000606,1.1e-15,57.1,0.1,1.4e-14,53.4,0,GCA_000002595.3,Chlorophyta
PNW86993.1,-,RPS6_kin_2,PIRSF000606,1.2e-15,57,0,3e-15,55.6,0,GCA_000002595.3,Chlorophyta
PNW72611.1,-,RPS6_kin_2,PIRSF000606,1.3e-15,56.9,0,1.3e-14,53.5,0,GCA_000002595.3,Chlorophyta
PNW82367.1,-,RPS6_kin_2,PIRSF000606,1.3e-15,56.8,0,1.8e-6,26.6,0,GCA_000002595.3,Chlorophyta
PNW87774.1,-,RPS6_kin_2,PIRSF000606,1.4e-15,56.7,0,2e-14,52.9,0,GCA_000002595.3,Chlorophyta
PNW80411.1,-,RPS6_kin_2,PIRSF000606,1.5e-15,56.6,0,6.1e-15,54.6,0,GCA_000002595.3,Chlorophyta
PNW87775.1,-,RPS6_kin_2,PIRSF000606,1.5e-15,56.6,0,2e-14,52.9,0,GCA_000002595.3,Chlorophyta
PNW70213.1,-,RPS6_kin_2,PIRSF000606,1.6e-15,56.5,0,8.8e-9,34.2,0,GCA_000002595.3,Chlorophyta
PNW75394.1,-,RPS6_kin_2,PIRSF000606,1.8e-15,56.4,0,2.4e-14,52.6,0,GCA_000002595.3,Chlorophyta
PNW71175.1,-,RPS6_kin_2,PIRSF000606,1.8e-15,56.3,1.2,6.7e-15,54.5,0,GCA_000002595.3,Chlorophyta
