"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"117","XP_001427769.1","Mass_AKT_Aligned",1.6e-24,94.4,"uncharacterized protein GSPATT00005120","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"118","XP_001455284.1","Mass_AKT_Aligned",1.9e-24,94,"uncharacterized protein GSPATT00021511","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"119","XP_001423746.1","Mass_AKT_Aligned",2.1e-24,94,"uncharacterized protein GSPATT00004442","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"120","XP_001446929.1","Mass_AKT_Aligned",2.5e-24,93.7,"uncharacterized protein GSPATT00014478","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"121","XP_001460411.1","Mass_AKT_Aligned",2.8e-24,93.5,"uncharacterized protein GSPATT00003883","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"122","XP_001439848.1","Mass_AKT_Aligned",4.6e-24,92.8,"uncharacterized protein GSPATT00008893","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"123","XP_001460320.1","Mass_AKT_Aligned",5.5e-24,92.5,"uncharacterized protein GSPATT00025660","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"124","XP_001439693.1","Mass_AKT_Aligned",6.8e-24,92.2,"uncharacterized protein GSPATT00008738","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"125","XP_001462399.1","Mass_AKT_Aligned",8.6e-24,91.9,"uncharacterized protein GSPATT00027355","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"126","XP_001426498.1","Mass_AKT_Aligned",9.4e-24,91.8,"uncharacterized protein GSPATT00029731","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"127","XP_001456997.1","Mass_AKT_Aligned",1.2e-23,91.4,"uncharacterized protein GSPATT00022772","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"128","XP_001426480.1","Mass_AKT_Aligned",1.6e-23,91,"uncharacterized protein GSPATT00029713","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"129","XP_001435568.1","Mass_AKT_Aligned",1.7e-23,90.9,"uncharacterized protein GSPATT00036954","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"130","XP_001460623.1","Mass_AKT_Aligned",2e-23,90.7,"uncharacterized protein GSPATT00004095","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"131","XP_001430079.1","Mass_AKT_Aligned",2.9e-23,90.1,"uncharacterized protein GSPATT00032533","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"132","XP_001462143.1","Mass_AKT_Aligned",4.1e-23,89.6,"uncharacterized protein GSPATT00027094","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"133","XP_001435779.1","Mass_AKT_Aligned",5.5e-23,89.2,"uncharacterized protein GSPATT00037166","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"134","XP_001430337.1","Mass_AKT_Aligned",6.2e-23,89,"uncharacterized protein GSPATT00032791","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"135","XP_001455269.1","Mass_AKT_Aligned",7.6e-23,88.7,"uncharacterized protein GSPATT00021496","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"136","XP_001453282.1","Mass_AKT_Aligned",9.8e-23,88.4,"uncharacterized protein GSPATT00019589","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"137","XP_001424006.1","Mass_AKT_Aligned",1.6e-22,87.7,"uncharacterized protein GSPATT00027637","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"138","XP_001434502.1","Mass_AKT_Aligned",2.4e-22,87.1,"uncharacterized protein GSPATT00036238","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"139","XP_001457555.1","Mass_AKT_Aligned",4.2e-22,86.3,"uncharacterized protein GSPATT00023332","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"140","XP_001437941.1","Mass_AKT_Aligned",4.2e-22,86.3,"uncharacterized protein GSPATT00007679","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"141","XP_001457896.1","Mass_AKT_Aligned",4.7e-22,86.1,"uncharacterized protein GSPATT00023676","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"142","XP_001447448.1","Mass_AKT_Aligned",5.1e-22,86,"uncharacterized protein GSPATT00014958","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"143","XP_001455776.1","Mass_AKT_Aligned",6.5e-22,85.7,"uncharacterized protein GSPATT00003348","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"144","XP_001430309.1","Mass_AKT_Aligned",1e-21,85,"uncharacterized protein GSPATT00032763","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"145","XP_001433934.1","Mass_AKT_Aligned",1.2e-21,84.8,"uncharacterized protein GSPATT00035666","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"146","XP_001440613.1","Mass_AKT_Aligned",1.7e-21,84.3,"uncharacterized protein GSPATT00038872","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"147","XP_001433533.1","Mass_AKT_Aligned",1.8e-21,84.2,"uncharacterized protein GSPATT00035265","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"148","XP_001431826.1","Mass_AKT_Aligned",4.5e-21,82.9,"uncharacterized protein GSPATT00033904","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"149","XP_001459666.1","Mass_AKT_Aligned",6.4e-21,82.3,"uncharacterized protein GSPATT00025001","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"150","XP_001456972.1","Mass_AKT_Aligned",7.4e-21,82.1,"uncharacterized protein GSPATT00022747","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"151","XP_001461412.1","Mass_AKT_Aligned",1.3e-20,81.3,"uncharacterized protein GSPATT00026362","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"152","XP_001454175.1","Mass_AKT_Aligned",1.7e-20,81,"uncharacterized protein GSPATT00020450","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"153","XP_001455874.1","Mass_AKT_Aligned",2.2e-20,80.6,"uncharacterized protein GSPATT00021645","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"154","XP_001459707.1","Mass_AKT_Aligned",2.9e-20,80.2,"uncharacterized protein GSPATT00025044","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"155","XP_001426034.1","Mass_AKT_Aligned",5.4e-20,79.3,"uncharacterized protein GSPATT00005009","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"156","XP_001434510.1","Mass_AKT_Aligned",7.3e-20,78.8,"uncharacterized protein GSPATT00036247","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"157","XP_001446627.1","Mass_AKT_Aligned",2.5e-19,77.1,"uncharacterized protein GSPATT00014197","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"158","XP_001435420.1","Mass_AKT_Aligned",5.1e-19,76.1,"uncharacterized protein GSPATT00036806","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"159","XP_001438054.1","Mass_AKT_Aligned",6.2e-19,75.8,"uncharacterized protein GSPATT00007792","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"160","XP_001450089.1","Mass_AKT_Aligned",1.8e-18,74.2,"uncharacterized protein GSPATT00017063","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"161","XP_001436254.1","Mass_AKT_Aligned",2.5e-18,73.8,"uncharacterized protein GSPATT00007068","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"162","XP_001452357.1","Mass_AKT_Aligned",5.1e-18,72.7,"uncharacterized protein GSPATT00019142","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"163","XP_001437951.1","Mass_AKT_Aligned",5.7e-18,72.6,"uncharacterized protein GSPATT00007689","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"164","XP_001456891.1","Mass_AKT_Aligned",1.1e-17,71.6,"uncharacterized protein GSPATT00022666","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"165","XP_001453674.1","Mass_AKT_Aligned",1.3e-17,71.4,"uncharacterized protein GSPATT00019970","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"166","XP_001443892.1","Mass_AKT_Aligned",1.4e-17,71.2,"uncharacterized protein GSPATT00012047","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"167","XP_001424041.1","Mass_AKT_Aligned",4.3e-16,66.3,"uncharacterized protein GSPATT00027672","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"168","XP_001453666.1","Mass_AKT_Aligned",5.6e-16,65.9,"uncharacterized protein GSPATT00019962","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"169","XP_001456524.1","Mass_AKT_Aligned",8.2e-16,65.4,"uncharacterized protein GSPATT00022296","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"170","XP_001440782.1","Mass_AKT_Aligned",1.8e-15,64.3,"uncharacterized protein GSPATT00009700","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"171","XP_001455189.1","Mass_AKT_Aligned",2.6e-15,63.7,"uncharacterized protein GSPATT00021416","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"172","XP_001460539.1","Mass_AKT_Aligned",3.5e-15,63.3,"uncharacterized protein GSPATT00004011","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"173","XP_001441122.1","Mass_AKT_Aligned",4.2e-15,63,"uncharacterized protein GSPATT00009997","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"174","XP_001428864.1","Mass_AKT_Aligned",4.2e-15,63,"uncharacterized protein GSPATT00031698","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"175","XP_001431377.1","Mass_AKT_Aligned",5.7e-15,62.6,"uncharacterized protein GSPATT00033832","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"176","XP_001443796.1","Mass_AKT_Aligned",5.7e-15,62.6,"uncharacterized protein GSPATT00039147","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"177","XP_001444843.1","Mass_AKT_Aligned",6.8e-15,62.3,"uncharacterized protein GSPATT00012931","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"178","XP_001429990.1","Mass_AKT_Aligned",1.4e-14,61.3,"uncharacterized protein GSPATT00032444","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"179","XP_001424776.1","Mass_AKT_Aligned",1.5e-14,61.2,"uncharacterized protein GSPATT00028413","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"180","XP_001450218.1","Mass_AKT_Aligned",2.1e-14,60.7,"uncharacterized protein GSPATT00017193","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"181","XP_001431309.1","Mass_AKT_Aligned",2.2e-14,60.7,"uncharacterized protein GSPATT00033764","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"182","XP_001440561.1","Mass_AKT_Aligned",2.7e-14,60.4,"uncharacterized protein GSPATT00009512","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"183","XP_001433283.1","Mass_AKT_Aligned",3.3e-14,60.1,"uncharacterized protein GSPATT00006385","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"184","XP_001449616.1","Mass_AKT_Aligned",4.4e-14,59.6,"uncharacterized protein GSPATT00002348","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"185","XP_001460807.1","Mass_AKT_Aligned",9.8e-14,58.5,"uncharacterized protein GSPATT00025754","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"186","XP_001424223.1","Mass_AKT_Aligned",1.8e-13,57.6,"uncharacterized protein GSPATT00027857","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"187","XP_001429090.1","Mass_AKT_Aligned",2.8e-13,57,"uncharacterized protein GSPATT00031924","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"188","XP_001430252.1","Mass_AKT_Aligned",1e-12,55.1,"uncharacterized protein GSPATT00032706","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"189","XP_001437961.1","Mass_AKT_Aligned",1.1e-12,55,"uncharacterized protein GSPATT00007699","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"190","XP_001449182.1","Mass_AKT_Aligned",1.3e-12,54.8,"uncharacterized protein GSPATT00016598","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"191","XP_001439415.1","Mass_AKT_Aligned",2.6e-12,53.7,"uncharacterized protein GSPATT00008497","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"192","XP_001434901.1","Mass_AKT_Aligned",4e-12,53.1,"uncharacterized protein GSPATT00006810","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"193","XP_001427431.1","Mass_AKT_Aligned",8.3e-12,52.1,"uncharacterized protein GSPATT00030671","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"194","XP_001457433.1","Mass_AKT_Aligned",2e-11,50.8,"uncharacterized protein GSPATT00023209","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"195","XP_001452478.1","Mass_AKT_Aligned",2.1e-11,50.8,"uncharacterized protein GSPATT00002480","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"196","XP_001452166.1","Mass_AKT_Aligned",2.7e-11,50.4,"uncharacterized protein GSPATT00018965","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"197","XP_001458267.1","Mass_AKT_Aligned",3.2e-11,50.1,"uncharacterized protein GSPATT00003735","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"198","XP_001447801.1","Mass_AKT_Aligned",5.3e-11,49.4,"uncharacterized protein GSPATT00015299","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"199","XP_001457231.1","Mass_AKT_Aligned",6e-11,49.2,"uncharacterized protein GSPATT00023007","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"200","XP_001455504.1","Mass_AKT_Aligned",8.4e-11,48.7,"uncharacterized protein GSPATT00003075","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"201","XP_001453851.1","Mass_AKT_Aligned",3.9e-10,46.5,"uncharacterized protein GSPATT00020136","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"202","XP_001462251.1","Mass_AKT_Aligned",9.3e-10,45.3,"uncharacterized protein GSPATT00027205","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"203","XP_001437353.1","Mass_AKT_Aligned",1.4e-09,44.6,"uncharacterized protein GSPATT00007396","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"204","XP_001456591.1","Mass_AKT_Aligned",1.5e-09,44.6,"uncharacterized protein GSPATT00022364","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"205","XP_001442785.1","Mass_AKT_Aligned",2.1e-09,44.1,"uncharacterized protein GSPATT00001592","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"206","XP_001450888.1","Mass_AKT_Aligned",2.8e-09,43.7,"uncharacterized protein GSPATT00017820","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"207","XP_001445195.1","Mass_AKT_Aligned",3e-09,43.6,"uncharacterized protein GSPATT00013263","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"208","XP_001430750.1","Mass_AKT_Aligned",7.4e-09,42.3,"uncharacterized protein GSPATT00033205","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"209","XP_001461099.1","Mass_AKT_Aligned",1.1e-08,41.7,"uncharacterized protein GSPATT00026048","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"210","XP_001438370.1","Mass_AKT_Aligned",2e-08,40.8,"uncharacterized protein GSPATT00000685","GCF_000165425.1",5888,"Paramecium tetraurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
