"accn","bitscore","evalue","gapopen","hit_description","length","mismatch","name","pident","qend","qseqid","qstart","selected","send","shared name","Species name","sstart","Super.Group","Taxid","TORC2_Presence"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_054231532.1","100.0","480","XP_054231533.1","1","true","480","XP_054231532.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_054231531.1","100.0","480","XP_054231533.1","1","true","480","XP_054231531.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_054231530.1","100.0","480","XP_054231533.1","1","true","480","XP_054231530.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_054231529.1","100.0","480","XP_054231533.1","1","true","480","XP_054231529.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_054231528.1","100.0","480","XP_054231533.1","1","true","480","XP_054231528.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287031.1","100.0","480","XP_054231533.1","1","true","480","XP_047287031.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287030.1","100.0","480","XP_054231533.1","1","true","480","XP_047287030.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287029.1","100.0","480","XP_054231533.1","1","true","480","XP_047287029.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287028.1","100.0","480","XP_054231533.1","1","true","480","XP_047287028.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287027.1","100.0","480","XP_054231533.1","1","true","480","XP_047287027.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287026.1","100.0","480","XP_054231533.1","1","true","480","XP_047287026.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","XP_047287025.1","100.0","480","XP_054231533.1","1","true","480","XP_047287025.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_005154.2","100.0","480","XP_054231533.1","1","true","480","NP_005154.2","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_001369362.1","100.0","480","XP_054231533.1","1","true","480","NP_001369362.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_001369361.1","100.0","480","XP_054231533.1","1","true","480","NP_001369361.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_001369360.1","100.0","480","XP_054231533.1","1","true","480","NP_001369360.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_001369359.1","100.0","480","XP_054231533.1","1","true","480","NP_001369359.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_001014432.1","100.0","480","XP_054231533.1","1","true","480","NP_001014432.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","976","0.0","0","RAC-alpha serine/threonine-protein kin","480","0","NP_001014431.1","100.0","480","XP_054231533.1","1","true","480","NP_001014431.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_000001215.4","462","2.08E-150","6","JIL-1 kinase, isoform A [Drosophila me","511","236","NP_729661.1","48.9","548","NP_872198.1","42","true","743","NP_729661.1","Drosophila melanogaster","254","Opisthokonta","7227","TORC2 Expected"
"GCF_000001215.4","462","2.08E-150","6","JIL-1 kinase, isoform B [Drosophila me","511","236","NP_648432.1","48.9","548","NP_872198.1","42","true","743","NP_648432.1","Drosophila melanogaster","254","Opisthokonta","7227","TORC2 Expected"
"GCF_000001215.4","462","2.08E-150","6","JIL-1 kinase, isoform C [Drosophila me","511","236","NP_001261697.1","48.9","548","NP_872198.1","42","true","743","NP_001261697.1","Drosophila melanogaster","254","Opisthokonta","7227","TORC2 Expected"
"GCF_009914755.1","1079","0.0","0","ribosomal protein S6 kinase alpha-5 is","549","0","NP_872198.1","100.0","549","NP_872198.1","1","true","549","NP_872198.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","946","0.0","1","ribosomal protein S6 kinase alpha-5 is","548","0","NP_001309162.1","90.1","548","NP_872198.1","1","true","494","NP_001309162.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1001","0.0","1","ribosomal protein S6 kinase alpha-5 is","548","0","NP_001309165.1","94.9","548","NP_872198.1","1","true","520","NP_001309165.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1077","0.0","0","ribosomal protein S6 kinase alpha-5 is","548","0","NP_001309158.1","100.0","548","NP_872198.1","1","true","548","NP_001309158.1","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1077","0.0","0","ribosomal protein S6 kinase alpha-5 is","548","0","NP_004746.2","100.0","548","NP_872198.1","1","true","548","NP_004746.2","Homo sapiens","1","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","741","1.6499999999999998E-264","4","ribosomal protein S6 kinase alpha-4 is","529","165","NP_003933.1","68.1","548","NP_872198.1","23","true","534","NP_003933.1","Homo sapiens","7","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","722","3.4899999999999996E-257","5","ribosomal protein S6 kinase alpha-4 is","529","163","NP_001287731.1","67.1","548","NP_872198.1","23","true","527","NP_001287731.1","Homo sapiens","7","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","724","6.3E-258","5","ribosomal protein S6 kinase alpha-4 is","529","163","NP_001006945.1","67.3","548","NP_872198.1","23","true","528","NP_001006945.1","Homo sapiens","7","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1397","0.0","1","ribosomal protein S6 kinase alpha-3 is","703","0","XP_054183498.1","99.1","710","XP_054183513.1","14","true","745","XP_054183498.1","Homo sapiens","43","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1397","0.0","1","ribosomal protein S6 kinase alpha-3 is","703","0","XP_011543858.1","99.1","710","XP_054183513.1","14","true","745","XP_011543858.1","Homo sapiens","43","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","847","1.9E-305","2","ribosomal protein S6 kinase alpha-3 is","495","77","XP_054183511.1","83.8","539","XP_054194065.1","45","true","505","XP_054183511.1","Homo sapiens","14","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1392","0.0","2","ribosomal protein S6 kinase alpha-3 is","704","0","XP_054183504.1","99.0","710","XP_054183513.1","14","true","718","XP_054183504.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1392","0.0","2","ribosomal protein S6 kinase alpha-3 is","704","0","XP_054183503.1","99.0","710","XP_054183513.1","14","true","718","XP_054183503.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1392","0.0","2","ribosomal protein S6 kinase alpha-3 is","704","0","XP_054183502.1","99.0","710","XP_054183513.1","14","true","718","XP_054183502.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","701","108","XP_054183500.1","83.9","717","XP_054212165.1","18","true","739","XP_054183500.1","Homo sapiens","43","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","701","108","XP_047298292.1","83.9","717","XP_054212165.1","18","true","711","XP_047298292.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","701","108","XP_016885208.1","83.9","717","XP_054212165.1","18","true","711","XP_016885208.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","707","108","XP_011543863.1","83.3","717","XP_054212165.1","18","true","718","XP_011543863.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","707","108","XP_011543862.1","83.3","717","XP_054212165.1","18","true","718","XP_011543862.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","707","108","XP_011543859.1","83.3","717","XP_054212165.1","18","true","718","XP_011543859.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1187","0.0","4","ribosomal protein S6 kinase alpha-3 is","701","108","XP_005274630.1","83.9","717","XP_054212165.1","18","true","739","XP_005274630.1","Homo sapiens","43","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","853","5.15E-305","1","ribosomal protein S6 kinase alpha-3 is","495","77","XP_054183508.1","84.0","539","XP_054194065.1","45","true","506","XP_054183508.1","Homo sapiens","14","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","853","1.4E-305","1","ribosomal protein S6 kinase alpha-3 is","495","77","XP_054183499.1","84.0","539","XP_054194065.1","45","true","534","XP_054183499.1","Homo sapiens","42","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","853","5.15E-305","1","ribosomal protein S6 kinase alpha-3 is","495","77","XP_047298291.1","84.0","539","XP_054194065.1","45","true","506","XP_047298291.1","Homo sapiens","14","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","853","1.4E-305","1","ribosomal protein S6 kinase alpha-3 is","495","77","XP_047298288.1","84.0","539","XP_054194065.1","45","true","534","XP_047298288.1","Homo sapiens","42","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","XP_054183510.1","84.0","717","XP_054212165.1","18","true","711","XP_054183510.1","Homo sapiens","14","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","XP_016885207.1","84.0","717","XP_054212165.1","18","true","711","XP_016885207.1","Homo sapiens","14","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","XP_054183509.1","84.0","717","XP_054212165.1","18","true","712","XP_054183509.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","XP_054183507.1","84.0","717","XP_054212165.1","18","true","712","XP_054183507.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_000001405.40","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","XP_047298290.1","84.0","717","XP_054212165.1","18","true","712","XP_047298290.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","NP_004577.1","84.0","717","XP_054212165.1","18","true","740","NP_004577.1","Homo sapiens","43","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","1194","0.0","3","ribosomal protein S6 kinase alpha-3 is","701","108","NP_001425269.1","84.0","717","XP_054212165.1","18","true","712","NP_001425269.1","Homo sapiens","15","Opisthokonta","9606","TORC2 Expected"
"GCA_040746525.1","1197","0.0","0","MAG: hypothetical protein WDW38_007483 [","599","0","MEW5316097.1","100.0","599","MEW5316097.1","1","true","599","MEW5316097.1","Sanguina aurantia","1","Chlorophyta","2578422","No TORC2"
"GCA_040357565.1","787","1.14E-291","0","MAG: hypothetical protein MHM6MM_008054","385","0","MES1916214.1","100.0","385","MES1916214.1","1","true","385","MES1916214.1","Cercozoa sp. M6MM","1","Rhizaria","1215613","No TORC2"
"GCA_040357565.1","984","0.0","0","MAG: hypothetical protein MHM6MM_005769","490","0","MES1913586.1","100.0","490","MES1913586.1","1","true","490","MES1913586.1","Cercozoa sp. M6MM","1","Rhizaria","1215613","No TORC2"
"GCA_040357565.1","902","0.0","0","MAG: hypothetical protein MHM6MM_005644","454","0","MES1913458.1","100.0","454","MES1913458.1","1","true","454","MES1913458.1","Cercozoa sp. M6MM","1","Rhizaria","1215613","No TORC2"
"GCA_036250425.1","958","0.0","0","Serine/threonine-protein kinase AtPK2/At","491","0","MED6172676.1","100.0","491","MED6172676.1","1","true","491","MED6172676.1","Stylosanthes scabra","1","Streptophyta","79078","No TORC2"
"GCF_009914755.1","429","2.65E-149","2","serine/threonine-protein kinase Sgk2 [","349","97","NP_733794.1","62.2","462","NP_733827.2","146","true","364","NP_733794.1","Homo sapiens","19","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","429","2.65E-149","2","serine/threonine-protein kinase Sgk2 [","349","97","NP_057360.3","62.2","462","NP_733827.2","146","true","364","NP_057360.3","Homo sapiens","19","Opisthokonta","9606","TORC2 Expected"
"GCF_009914755.1","429","2.65E-149","2","serine/threonine-protein kinase Sgk2 [","349","97","NP_001186193.1","62.2","462","NP_733827.2","146","true","364","NP_001186193.1","Homo sapiens","19","Opisthokonta","9606","TORC2 Expected"
"GCA_013677235.1","884","0.0","0","hypothetical protein Goklo_007022, parti","447","6","MBA0662961.1","98.7","517","MBA0748350.1","71","true","466","MBA0662961.1","Gossypium klotzschianum","20","Streptophyta","34286","No TORC2"
"",,,,"",,,"KUG02266.1",,,"",,"true",,"KUG02266.1","",,"",,""
"GCA_001482985.1","1358","0.0","0","Kinesin protein [Phytophthora nicotianae]","721","0","KUF98144.1","100.0","721","KUF98144.1","1","true","721","KUF98144.1","Phytophthora nicotianae","1","Stramenopiles","4792","TORC2 Expected"
"GCA_001447515.1","1302","0.0","0","Protein kinase-like domain [Pseudocohnilem","746","0","KRX09229.1","100.0","746","KRX09229.1","1","true","746","KRX09229.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001447515.1","1920","0.0","0","Protein kinase-like domain [Pseudocohnilem","971","0","KRX09155.1","100.0","971","KRX09155.1","1","true","971","KRX09155.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001447515.1","1009","0.0","0","Protein kinase-like domain [Pseudocohnilem","507","0","KRX09044.1","100.0","507","KRX09044.1","1","true","507","KRX09044.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001447515.1","685","2.78E-251","0","Protein kinase-like domain [Pseudocohnilem","385","0","KRX06374.1","100.0","385","KRX06374.1","1","true","385","KRX06374.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001447515.1","2117","0.0","0","Protein kinase-like domain [Pseudocohnilem","1243","0","KRX04831.1","100.0","1243","KRX04831.1","1","true","1243","KRX04831.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001447515.1","810","9.959999999999999E-300","0","Protein kinase-like domain [Pseudocohnilem","408","0","KRX01500.1","100.0","408","KRX01500.1","1","true","408","KRX01500.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001447515.1","780","2.67E-287","0","Protein kinase-like domain [Pseudocohnilem","433","0","KRX00178.1","100.0","433","KRX00178.1","1","true","433","KRX00178.1","Pseudocohnilembus persalinus","1","Alveolata","266149","TORC2 Expected"
"GCA_001293395.1","642","3.429999999999999E-234","0","protein kinase A catalytic subunit isoform","325","19","KPA86480.1","94.2","376","KPA86486.1","52","true","387","KPA86480.1","Leptomonas pyrrhocoris","63","Discoba","157538","TORC2 Expected"
"GCA_001185155.1","960","0.0","0","Serine/threonine-protein kinase [Zostera m","479","0","KMZ74136.1","100.0","479","KMZ74136.1","1","true","479","KMZ74136.1","Zostera marina","1","Streptophyta","29655","No TORC2"
"GCA_902206195.3","914","0.0","0","unnamed protein product [Arabis nemorensis","459","0","VVB12790.1","100.0","459","VVB12790.1","1","true","459","VVB12790.1","Arabis nemorensis","1","Streptophyta","586526","No TORC2"
"GCA_000733195.1","832","7.73E-305","3","hypothetical protein AALP_AA8G011900 [Arab","457","29","KFK24688.1","92.3","459","VVB12790.1","3","true","459","KFK24688.1","Arabis alpina","9","Streptophyta","50452","No TORC2"
"GCA_000219495.2","695","1.14E-254","1","ribosomal protein S6 kinase [Medicago trun","421","0","KEH31878.1","90.7","421","RHN63572.1","1","true","382","KEH31878.1","Medicago truncatula","1","Streptophyta","3880","No TORC2"
